"","P","I","ll","copula","params1","params2"
"122","10","3","0","Independent",NA,NA
"123","10","3","78.1335591884155","normalCopula","0.710788141953107",NA
"124","10","3","75.621033799982","claytonCopula","2.38448005519341",NA
"125","10","3","62.6343307464024","gumbelCopula","1.83683292374957",NA
"126","10","3","61.7765534390654","galambosCopula","1.0997311575022",NA
"127","10","3","60.0170362712384","huslerReissCopula","1.51136878704828",NA
"128","10","3","62.3164045450871","tevCopula","0.824789784606427","3.46433354093286"
"129","10","3","78.9577631735482","tCopula","0.71609739624422","11.5390443390371"
"130","10","3","85.7160038896305","rot gumbelCopula","2.04026562357322",NA
"131","10","3","84.9986145289498","rot galambosCopula","1.3240140248936",NA
"132","10","3","82.8813243282081","rot huslerReissCopula","1.78436739079952",NA
"133","11","0","0","Independent",NA,NA
"134","11","0","94.9269436098104","normalCopula","0.756158159917727",NA
"135","11","0","106.834316772292","claytonCopula","3.08187412963661",NA
"136","11","0","79.3232809616705","gumbelCopula","2.04968733617502",NA
"137","11","0","76.1064896950916","galambosCopula","1.29939222942529",NA
"138","11","0","69.2841871559185","huslerReissCopula","1.6136626547094",NA
"139","11","0","84.9028687099431","tevCopula","0.77809953525364","1.41624711443639"
"140","11","0","103.929923487992","tCopula","0.780270136903998","4.11320433372018"
"141","11","0","114.392220009349","rot gumbelCopula","2.37376600394319",NA
"142","11","0","113.2874954988","rot galambosCopula","1.66125007260232",NA
"143","11","0","109.303346922049","rot huslerReissCopula","2.13609902806723",NA
"144","11","1","0","Independent",NA,NA
"145","11","1","81.0561483795724","normalCopula","0.719380083196548",NA
"146","11","1","86.1491944602247","claytonCopula","2.41800725707202",NA
"147","11","1","62.5506584450799","gumbelCopula","1.83588761818705",NA
"148","11","1","61.887044127679","galambosCopula","1.1021898082818",NA
"149","11","1","59.7024563197421","huslerReissCopula","1.50584977550008",NA
"150","11","1","62.3653959209056","tevCopula","0.848600483279315","4.17152687256871"
"151","11","1","81.8440049766945","tCopula","0.723807973304834","13.2303475449485"
"152","11","1","91.3042108598703","rot gumbelCopula","2.08548777170124",NA
"153","11","1","91.1886997886484","rot galambosCopula","1.37742253685054",NA
"154","11","1","89.8648117544507","rot huslerReissCopula","1.87554831509372",NA
"155","11","2","0","Independent",NA,NA
"156","11","2","131.447176062946","normalCopula","0.828393907393299",NA
"157","11","2","106.94244472286","claytonCopula","4.18755867543282",NA
"158","11","2","119.675148549469","gumbelCopula","2.49083295535157",NA
"159","11","2","116.91134164538","galambosCopula","1.7617151956156",NA
"160","11","2","103.534033115391","huslerReissCopula","2.01143950305862",NA
"161","11","2","125.719784107303","tevCopula","0.878259665336345","1.84210681172233"
"162","11","2","139.944639731288","tCopula","0.844844378344825","5.02135020820514"
"163","11","2","141.54508697392","rot gumbelCopula","2.71950110943776",NA
"164","11","2","140.464074944934","rot galambosCopula","2.00516985886395",NA
"165","11","2","134.594378158896","rot huslerReissCopula","2.46024392758675",NA
"166","11","3","0","Independent",NA,NA
"167","11","3","46.486791564123","normalCopula","0.589956353863986",NA
"168","11","3","52.1264634581452","claytonCopula","1.68907101838886",NA
"169","11","3","42.7554422440778","gumbelCopula","1.640746048622",NA
"170","11","3","39.8744204510774","galambosCopula","0.900121466408171",NA
"171","11","3","34.7017732640868","huslerReissCopula","1.22034753204461",NA
"172","11","3","47.4216885215431","tevCopula","0.593215926509163","1.44608678948381"
"173","11","3","57.0670603872734","tCopula","0.627177623723405","3.50998287691782"
"174","11","3","57.9364265987685","rot gumbelCopula","1.75572091288026",NA
"175","11","3","56.4324960356302","rot galambosCopula","1.03113510001552",NA
"176","11","3","53.492749862328","rot huslerReissCopula","1.43287226698686",NA
"177","12","0","0","Independent",NA,NA
"178","12","0","114.165724549434","normalCopula","0.797958343506594",NA
"179","12","0","113.710192800147","claytonCopula","3.85274096502613",NA
"180","12","0","103.663565100605","gumbelCopula","2.31834712320339",NA
"181","12","0","100.441141798602","galambosCopula","1.57325290418423",NA
"182","12","0","91.0744062683012","huslerReissCopula","1.86635865822738",NA
"183","12","0","110.936983838134","tevCopula","0.835516841785005","1.4001659634495"
"184","12","0","129.804976475777","tCopula","0.825960876723542","3.27045267820271"
"185","12","0","134.847917784241","rot gumbelCopula","2.6519265907274",NA
"186","12","0","132.794200632289","rot galambosCopula","1.93992909379349",NA
"187","12","0","123.613276197308","rot huslerReissCopula","2.31854813490983",NA
"188","12","1","0","Independent",NA,NA
"189","12","1","81.9061180473921","normalCopula","0.721845142054044",NA
"190","12","1","61.6820171365027","claytonCopula","3.08877648880149",NA
"191","12","1","73.6582589896878","gumbelCopula","2.00524205674281",NA
"192","12","1","69.3364506618649","galambosCopula","1.25102947747669",NA
"193","12","1","60.8246720579331","huslerReissCopula","1.52277506115542",NA
"194","12","1","84.8760952639852","tevCopula","0.726709056141964","1.03132163001269"
"195","12","1","92.0585339606494","tCopula","0.763868709824807","4.42804895609662"
"196","12","1","92.8581397122548","rot gumbelCopula","2.15991486044702",NA
"197","12","1","91.0438201143364","rot galambosCopula","1.42973434470429",NA
"198","12","1","85.7652334195287","rot huslerReissCopula","1.8214161093798",NA
"199","12","2","0","Independent",NA,NA
"200","12","2","87.3014575921568","normalCopula","0.736735003364949",NA
"201","12","2","97.6767406020306","claytonCopula","2.96127345671885",NA
"202","12","2","72.5907104530024","gumbelCopula","1.9771201681344",NA
"203","12","2","69.4997865378577","galambosCopula","1.22543893799256",NA
"204","12","2","63.1851959557422","huslerReissCopula","1.54672835708904",NA
"205","12","2","78.058138169879","tevCopula","0.754164059103602","1.39186389346453"
"206","12","2","96.8176863118647","tCopula","0.765006602684948","4.19422438409247"
"207","12","2","106.242010527282","rot gumbelCopula","2.27954468309287",NA
"208","12","2","105.103509190568","rot galambosCopula","1.56624657672935",NA
"209","12","2","100.704322887869","rot huslerReissCopula","2.02082387093336",NA
"210","12","3","0","Independent",NA,NA
"211","12","3","93.866543918109","normalCopula","0.753525169042899",NA
"212","12","3","122.682285651056","claytonCopula","3.47302342163751",NA
"213","12","3","78.1472600440648","gumbelCopula","2.06186411220814",NA
"214","12","3","74.0270379232525","galambosCopula","1.29603504132014",NA
"215","12","3","66.6469333338284","huslerReissCopula","1.58564976163345",NA
"216","12","3","90.2619240858141","tevCopula","0.750559755306951","0.909032684878992"
"217","12","3","111.72837916714","tCopula","0.799902845890078","2.81132461603695"
"218","12","3","124.516760275238","rot gumbelCopula","2.53232112138952",NA
"219","12","3","121.897963153157","rot galambosCopula","1.81760553770975",NA
"220","12","3","112.487549486298","rot huslerReissCopula","2.18506514048075",NA
"221","13","0","0","Independent",NA,NA
"222","13","0","100.718372315873","normalCopula","0.769699159171238",NA
"223","13","0","88.1758736844441","claytonCopula","2.9569868849659",NA
"224","13","0","87.5301796855943","gumbelCopula","2.09305065578579",NA
"225","13","0","85.8424867749189","galambosCopula","1.37569101372789",NA
"226","13","0","77.2914951566966","huslerReissCopula","1.70005935832657",NA
"227","13","0","89.9329291191907","tevCopula","0.85855684785628","2.84461851797004"
"228","13","0","104.414147113069","tCopula","0.778879822416875","7.59987227791604"
"229","13","0","107.220614971824","rot gumbelCopula","2.25488021051625",NA
"230","13","0","108.040449240875","rot galambosCopula","1.55115075471554",NA
"231","13","0","108.688455992213","rot huslerReissCopula","2.11871159343776",NA
"232","13","1","0","Independent",NA,NA
"233","13","1","82.9925566784262","normalCopula","0.724917368146085",NA
"234","13","1","104.985638234677","claytonCopula","2.67812365418153",NA
"235","13","1","62.8456279551092","gumbelCopula","1.87568340301769",NA
"236","13","1","60.2130614456268","galambosCopula","1.12370624851637",NA
"237","13","1","55.4340112258015","huslerReissCopula","1.46206562202356",NA
"238","13","1","66.1590881941735","tevCopula","0.731837331864155","1.52924847625881"
"239","13","1","88.2045663703638","tCopula","0.745727365246715","5.39399893721136"
"240","13","1","103.178883937914","rot gumbelCopula","2.22796529456788",NA
"241","13","1","102.676727945437","rot galambosCopula","1.51983692303742",NA
"242","13","1","100.646327013378","rot huslerReissCopula","2.02687708439668",NA
"243","13","2","0","Independent",NA,NA
