,participant,set,ID,IDe,MT,d,w,D,W
1755,4,48,8.0,8.094026684320621,1.4499999999999993,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1756,4,48,8.0,8.094026684320621,1.3500000000000014,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1757,4,48,8.0,8.094026684320621,1.3700000000000045,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1758,4,48,8.0,8.094026684320621,1.4500000000000028,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1759,4,48,8.0,8.094026684320621,3.519999999999996,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1760,4,48,8.0,8.094026684320621,1.720000000000006,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1761,4,48,8.0,8.094026684320621,1.4499999999999957,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1762,4,48,8.0,8.094026684320621,1.4299999999999997,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1763,4,48,8.0,8.094026684320621,1.3300000000000054,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1764,4,48,8.0,8.094026684320621,1.3699999999999974,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1765,4,48,8.0,8.094026684320621,1.5699999999999932,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1766,4,48,8.0,8.094026684320621,1.4099999999999966,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1767,4,48,8.0,8.094026684320621,1.4099999999999966,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1768,4,48,8.0,8.094026684320621,1.4099999999999966,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1769,4,48,8.0,8.094026684320621,1.4100000000000108,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1770,4,48,8.0,8.094026684320621,1.519999999999996,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1771,4,48,8.0,8.094026684320621,1.3200000000000074,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1772,4,48,8.0,8.094026684320621,1.3400000000000034,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1773,4,48,8.0,8.094026684320621,2.239999999999995,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1774,4,48,8.0,8.094026684320621,1.8799999999999955,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1775,4,48,8.0,8.094026684320621,1.3799999999999955,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1776,4,48,8.0,8.094026684320621,1.3900000000000006,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1777,4,48,8.0,8.094026684320621,1.8400000000000034,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1778,4,48,8.0,8.094026684320621,1.6799999999999926,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1779,4,48,8.0,8.094026684320621,1.4099999999999966,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1780,4,48,8.0,8.094026684320621,1.7099999999999937,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1781,4,48,8.0,8.094026684320621,1.5900000000000034,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1782,4,48,8.0,8.094026684320621,1.4300000000000068,212.02882483370288,0.8314855875831485,7.633037694013304,0.29933481152993346
1783,4,49,6.016808287686554,6.367487490948389,1.0,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1784,4,49,6.016808287686554,6.367487490948389,1.1400000000000006,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1785,4,49,6.016808287686554,6.367487490948389,1.17,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1786,4,49,6.016808287686554,6.367487490948389,1.0700000000000003,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1787,4,49,6.016808287686554,6.367487490948389,1.1799999999999997,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1788,4,49,6.016808287686554,6.367487490948389,1.2200000000000006,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1789,4,49,6.016808287686554,6.367487490948389,1.110000000000003,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1790,4,49,6.016808287686554,6.367487490948389,1.2100000000000009,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
